date,url,username,content,cleaned,cleaned_en,polarity,label
2022-10-24,https://twitter.com/elsadea15/status/1584678575143145472,elsadea15,"“Kita berharap jika Pak Prabowo jadi presiden, petani lebih sejahtera, pupuk mudah didapat dan harga solar terjangkau,” kata para Petani https://t.co/9Z1dp1Ythm @prabowo #MendingPrabowo #dekade08",harap tani sejahtera pupuk mudah harga solar jangkau tani,"hope the farmers will be prosperous, fertilizers are easy, the price of solar will reach the farmers",0.43333333333333335,Positif
2022-10-24,https://twitter.com/SitorusAril/status/1584670901609517056,SitorusAril,"“Kami berharap jika pak Prabowo jadi presiden, petani lebih sejahtera, pupuk mudah didapat dan harga solar terjangkau,” kata para Petani https://t.co/MEx4soNup7 @prabowo #MendingPrabowo #dekade08",harap tani sejahtera pupuk mudah harga solar jangkau tani,"hope the farmers will be prosperous, fertilizers are easy, the price of solar will reach the farmers",0.43333333333333335,Positif
2022-10-24,https://twitter.com/Kn03932327/status/1584668952231231488,Kn03932327,@aniesbaswedan @prabowo Anies Baswedan tidak menjadi Pengkhianat Prabowo terbukti setelah Anies Menang di Pilgub DKI 2017 Anies tidak Capres bersaing dengan Prabowo  di Capres 2019 Anies all out mendukung Prabowo saat itu,khianat bukti menang pilih gubernur daerah khusus ibukota saing out dukung,"Betrayal, proof of winning, elect the governor of a special area of ​​the capital, competitive out of support",0.5523809523809524,Positif
2022-10-24,https://twitter.com/RWijayaputri/status/1584666289951604737,RWijayaputri,"“Kita berharap jika Pak Prabowo jadi presiden, petani lebih sejahtera, pupuk mudah didapat dan harga solar terjangkau,” kata para Petani https://t.co/5m9D8rJo4Q @prabowo #MendingPrabowo #dekade08",harap tani sejahtera pupuk mudah harga solar jangkau tani,"hope the farmers will be prosperous, fertilizers are easy, the price of solar will reach the farmers",0.43333333333333335,Positif
2022-10-24,https://twitter.com/RafisaRiri/status/1584663741643522049,RafisaRiri,"“Kami berharap jika pak Prabowo jadi presiden, petani lebih sejahtera, pupuk mudah didapat dan harga solar terjangkau,” kata para Petani https://t.co/7Jjyn676S1 @prabowo #MendingPrabowo #dekade08",harap tani sejahtera pupuk mudah harga solar jangkau tani,"hope the farmers will be prosperous, fertilizers are easy, the price of solar will reach the farmers",0.43333333333333335,Positif
2022-10-24,https://twitter.com/alisa_niken/status/1584638207719014400,alisa_niken,Gerindra: Prabowo Capres Paling Tepat https://t.co/pB7HhHGavH @prabowo #MendingPrabowo #dekade08,gerindra,grinding,0.0,Netral
2022-10-24,https://twitter.com/AlitaDayanti/status/1584629942318379008,AlitaDayanti,"“Kami berharap jika pak Prabowo jadi presiden, petani lebih sejahtera, pupuk mudah didapat dan harga solar terjangkau,” kata para Petani https://t.co/dnZgbwgwBB @prabowo #MendingPrabowo #dekade08",harap tani sejahtera pupuk mudah harga solar jangkau tani,"hope the farmers will be prosperous, fertilizers are easy, the price of solar will reach the farmers",0.43333333333333335,Positif
2022-10-24,https://twitter.com/amdzal_ferryan/status/1584617660012036096,amdzal_ferryan,"“Kami berharap jika pak Prabowo jadi presiden, petani lebih sejahtera, pupuk mudah didapat dan harga solar terjangkau,” kata para Petani https://t.co/MLTNnoZ6Ck @prabowo #MendingPrabowo #dekade08",harap tani sejahtera pupuk mudah harga solar jangkau tani,"hope the farmers will be prosperous, fertilizers are easy, the price of solar will reach the farmers",0.43333333333333335,Positif
2022-10-24,https://twitter.com/alikusuma__13/status/1584611871897755648,alikusuma__13,"“Kami berharap jika pak Prabowo jadi presiden, petani lebih sejahtera, pupuk mudah didapat dan harga solar terjangkau,” kata para Petani https://t.co/uPBXcCcZRi @prabowo #MendingPrabowo #dekade08",harap tani sejahtera pupuk mudah harga solar jangkau tani,"hope the farmers will be prosperous, fertilizers are easy, the price of solar will reach the farmers",0.43333333333333335,Positif
2022-10-24,https://twitter.com/SalmaRamania/status/1584603619780747264,SalmaRamania,"""Prabowo adalah capres yang paling tepat untuk melanjutkan estafet kepemimpinan ke depan,"" https://t.co/plVgBY8DHR @prabowo #MendingPrabowo #dekade08",lanjut estafet pimpin,continue the lead relay,0.0,Netral
2022-10-24,https://twitter.com/jawir69/status/1584588668198850561,jawir69,"@fadlizon @erickthohir @KemenBUMN Jangan sok-sokan khilafah lu Zonk.... Entar Giliran @prabowo jadi Presiden, lu pengen NKRI dirubah jadi Khilafah ???
Bikin Malu @Gerindra aja https://t.co/b9XSjyr736",jangan sok khilafah bodoh gilir rubah khilafah malu,"don't pretend to be a stupid khilafah, turn the khilafah into a shy one",-0.6499999999999999,Negatif
2022-10-24,https://twitter.com/Zainal_Suroh/status/1584576330326478848,Zainal_Suroh,"Pak presiden @jokowi dan pak menhan @prabowo jika ini benar adanya, jangan biarkan masyarakat adat kita sendirian..
Negara harus hadir membela kedaulatan NKRI https://t.co/MdKIFld2LP",menhan benar jangan biar masyarakat adat negara hadir bela daulat,the minister of defense is right don't let the indigenous peoples of the country attend to defend sovereignty,0.2857142857142857,Positif
2022-10-24,https://twitter.com/dit_ranu/status/1584571789518073856,dit_ranu,@Kenko_mp @Bahana36723795 @T_jail @AltamiraReena @aniesbaswedan @prabowo @SBYudhoyono @jokowi @Dennysiregar7 @_ekokuntadhi dri kesemuanya yg kalian bahas. Tetap bermuara pada Mr anies presiden 2024. Semua karakter kepemimpinan terangkum oleh sosok Mr anies. Dri RI yg pertaman sampai dgn saat ini. Paham kalian. Wkwkwkkw,semua muara karakter pimpin rangkum sosok tam paham wkwkwkw,all the estuary of the lead character summarizes the figure of the tam understand wkwkwkw,0.0,Netral
2022-10-24,https://twitter.com/sosmed2017/status/1584567975801016325,sosmed2017,@jansen_jsp @ganjarpranowo Sampai saat ini figur paling cocok untuk menjadi Presiden ada dalam diri Pak @prabowo yg mana seluruh negeri ini juga tau kalau beliau orang yg sangat tulus dalam mencintai negeri ini 👍 dengan catatan tidak mengulang KESALAHAN tahun 2019 dalam memilih tim hore,figur cocok negeri tulus cinta negeri catat ulang salah pilih hore,"the figure matches the country of sincerity, the land of love, the country of re-writing the wrong vote, hooray",0.0,Netral
2022-10-24,https://twitter.com/___ZADU___/status/1584492916122079233,___ZADU___,"Prediksi:
@Gerindra @DPP_PKB dipastikan bergabung dgn @PDI_Perjuangan 
Karena bukan urusan tiket!!!
Tapi melawan capres sekelas @aniesbaswedan sangat berat,
Jika kekuatan politik terbelah.

Yang paling realistis calon:
@prabowo dgn @puanmaharani_ri 
Capres KIB hanya pemecah ombak",prediksi gabung urus tiket lawan kelas berat kuat politik belah realistis kib pecah ombak,"predictions to join, take care of tickets, fight against heavyweights, strong, politically divided, realistic, kib breaks the waves",0.19999999999999998,Positif
2022-10-24,https://twitter.com/Dmz_73/status/1584471696723316736,Dmz_73,"@FerdinandHutah5 @prabowo @jokowi Berat kayaknya, retak tangan tak ada untuk jadi presiden. Sudah 3 x gagal",berat kayak retak gagal,heavy like crack failed,-0.35,Negatif
2022-10-24,https://twitter.com/adisatya/status/1584464839597965312,adisatya,"@aewin86 Dahlah…… @prabowo sm @ganjarpranowo 

tinggal suit siapa presiden

ntar anies drpd ngambek, tarik jadi mentri….. gitu ajalah

Toh siapapun presidennya, JK sm SP di belakangnya, wkwkwkwk.",dah tingal suit ambek tarik tri aja presidenya belakang wkwkwkwk,"I've left the suit ambek, just pull the tri, the president is behind, wkwkwkwk",-0.2,Negatif
2022-10-24,https://twitter.com/opposite6892/status/1584462580520976384,opposite6892,"@prabowo pekerjaaan anda belum selesai jadi Kemenhan
Selesaikan dulu tugas anda
Jangan sampai anda sama dengan Jokowi
Belum menyelesaikan tugas di Jakarta sudah naik jadi presiden
Contoh Anies sudah selesaikan tugas baru mencalonkan lagi",pekerjan belum kemenhan selesai jangan jokowi belum selesai jakarta contoh selesai baru calon,"The work is not finished, the Ministry of Defense is not finished, don't be Jokowi, it is not finished, Jakarta, an example is finished, then the candidates",0.0,Netral
2022-10-24,https://twitter.com/AL_Yoman/status/1584433019552935936,AL_Yoman,@H7BD3 @FerdinandHutah5 @prabowo @jokowi Yg ada tokoh NU nya (entah jadi Capres/Cawapres) kemungkinan besar menang.,tokoh nahdatul ulama menang,Nahdatul Ulama figures win,0.8,Positif
2022-10-24,https://twitter.com/Jaga5_sila/status/1584432098597011458,Jaga5_sila,"Gk usah pusing2, jk ada Parpol /Capres yg brani teriak HUKUM MATI KORUPTOR itu yg kita pilih

Setujukah, Bro &amp; Sis?

@ganjarpranowo 
@airlangga_hrt 
@prabowo 
@ridwankamil 
@yennywahid 
@TriRismaHarini 
@basuki_btp 
@Andikaperkasa17 
@Nurmantyo_Gatot 
@aniesbaswedan 
@DPR_RI https://t.co/GZfRjlufR8",engak perlu pusing partai politik berani hukum koruptor pilih tuju saudara perempuan,"No need to worry about political parties, dare to punish corruptors, choose seven sisters",0.0,Netral
2022-10-24,https://twitter.com/gerindramamasa/status/1584431464430841856,gerindramamasa,"Siap Lanjutkan Estafet Kepemimpinan
Prabowo presiden

@prabowo https://t.co/zEJXKab4wL",siap lanjut estafet pimpin,ready to continue the lead relay,0.2,Positif
2022-10-24,https://twitter.com/wiwin40718731/status/1584415470764969984,wiwin40718731,@erlanvernando Dulu gue anti pilih @prabowo .... Tetapi u/NKRI gue akan berjuang spy Pak @prabowo jd Presiden drpd nanti @aniesbaswedan yg naik.... Bisa bubar NKRI,anti pilih juang bisa bubar,anti-select struggle can disperse,0.0,Netral
2022-10-24,https://twitter.com/KiswantoMas/status/1584378528916643840,KiswantoMas,"@kangdede78 @prabowo , @sandiuno tolong ditegur komisaris ini, kalian anggap capres gagal https://t.co/QOozfAakNy",tegur komisaris angap gagal,rebuked the commissioner angap failed,-0.5,Negatif
2022-10-24,https://twitter.com/Ade1103/status/1584351071295922176,Ade1103,"@EsterSusiani2 @SantorinisSun Mau Indonesia aman dan damai? simple...JGN USUNG bacapres yg dkat dgn fpi, hti, intoleran, pmuja khilafah dan afiliasinya...kl capres nti ditetapkan @ganjarpranowo @airlangga_hrt @prabowo misalnya, emg kadrun mo tereak2 apa? 🤣🤣",damai simple jangan usung bacapres dkat front bela islam hti intoleran pmuja khilafah afiliasi tetap kadrun reak,"simple peace, don't stretch the presidential decree at the front, defend Islam, be intolerant, adherents of the caliphate, permanent affiliation to the kadrun reak",0.0,Netral
2022-10-24,https://twitter.com/budhartono/status/1584338332783214592,budhartono,"@MurtadhaOne1 Disini kode bagi @PDI_Perjuangan agar memajukan @ganjarpranowo dan memggandeng @prabowo @Gerindra entah siapa capres/cawapres nya. (+Ketua MPR) 

Lalu ajak KIB (@airlangga_hrt @ZUL_Hasan ) dg posisi mentri yang signifikan + Ketua DPR. 

Menang 1 putaran",kode maju memgandeng ketua majelis musyawarat rakyat ajak kib posisi tri signifikan ketua dewan wakil rakyat menang putar,"Code Forward cooperates with the chairman of the People's Consultative Assembly to invite Kib to a tri-significant position, chairman of the People's Representative Council, to win a round",0.30000000000000004,Positif
2022-10-23,https://twitter.com/KetumProDEMnew/status/1584332900857655296,KetumProDEMnew,"Saat @jokowi maju pilpres 2014 lalu, sedang terbelit Korupsi BusTransJakarta.
Presiden @SBYudhoyono enggan tangkap @jokowi sebab tak dukung @prabowo, ekses insiden akmil.
Saat ini, situasi @aniesbaswedan mirip, terbelit dugaan Korupsi Formula E.

Akankah Anies seberuntung Jokowi? https://t.co/LnK15wVmRx",belit korupsi bustransjakarta engan tangkap dukung ekses insiden akmil situasi belit dugan korupsi untung jokowi,"Bustransjakarta confounds corruption by arresting and supporting the excesses of the Military Academy incident, a convoluted situation involving corruption, fortunately Jokowi",0.18333333333333335,Positif
2022-10-23,https://twitter.com/veva_nova/status/1584332051008098305,veva_nova,"Tetap saya salut sama pak @prabowo ..itu aja..
Tapi kalau capres ogalah... https://t.co/8f5hR0b0aV",salut oga,salute too,0.0,Netral
2022-10-23,https://twitter.com/AmelyFeby/status/1584311678119747584,AmelyFeby,"Dukungan masyarakat untuk Prabowo Subianto agar maju dalam Pilpres (pemilihan presiden) 2024 terus berdatangan, kinidatang dari masyarakat desa hutan yang ada di Kecamatan Kudu Kabupaten Jombang. https://t.co/6pIpb6kY6k @prabowo #MendingPrabowo #dekade08",dukung masyarakat pilih kinidatang masyarakat desa hutan camat kabupaten jombang,support the elective community now comes the forest village community of the sub-district head of Jombang district,0.0,Netral
2022-10-23,https://twitter.com/ErikaSafiera/status/1584288087693496321,ErikaSafiera,"Masyarakat Hutan Mendukung Bapak Prabowo, Presiden 2024 https://t.co/uNahhfE7L9 @prabowo #MendingPrabowo #dekade08",masyarakat hutan dukung,forest community support,0.0,Netral
2022-10-23,https://twitter.com/WZulfha/status/1584259657685962752,WZulfha,"Forum dukungan dilakukan dengan serangkaian kegiatan, diantara menyanyikan lagu kebangsaan Indonesia raya, doa, sambutan-sambutan, dilanjutkan Deklarasi Dukungan kepada H. Prabowo Subianto menjadi Presiden 2024 https://t.co/VBq3B45tvM @prabowo #MendingPrabowo #dekade08",forum dukung rangkai giat nyanyi lagu kebangsan raya sambut sambut lanjut deklarasi dukung,"The forum supports the group, actively sings the national anthem, welcomes the declaration of support",-0.13333333333333333,Negatif
2022-10-23,https://twitter.com/NurulRiani6/status/1584246280074600448,NurulRiani6,"Dengan harapan apabila Prabowo Terpilih jadi Presiden, petani ini bisa memperoleh kemudahan dan bisa menyelesaikan persoalan yang dihadapi saat ini terutama terkait kelangkaan pupuk. https://t.co/Cwdaat8eWa @prabowo #MendingPrabowo #dekade08",harap pilih tani bisa oleh mudah bisa selesai hadap kait kelangkan pupuk,please choose a farm that can easily be finished facing the latch of fertilizer scarcity,0.43333333333333335,Positif
2022-10-23,https://twitter.com/agussediono82/status/1584226526429839361,agussediono82,"@ChusnulCh__ @ganjarpranowo Semangat pak, ayo teruskan perjuangan anda. Saya harap 2024 akan ada 4 pasang calon presiden. Saya berharap capresnya ada mas @aniesbaswedan, pak @ganjarpranowo   mbak @puanmaharani_ri dan pak @prabowo.",semangat terus juang harap harap capresnya,"Keep up the fighting spirit, hope for the presidential candidate",0.0,Netral
2022-10-23,https://twitter.com/pras18ter/status/1584225348605968385,pras18ter,"@IdeBagus_store @Ronnie_Rusli @DDenjogolimo @prabowo @Kemhan_RI Klo mau sperti iran yah harus punya presiden yg mementingkan kekuatan militer. Bukan cuma pamer udah bangun tol,  bandara,  kereta cepat. Walau sebenarnya belum butuh dalam waktu dekat ini. Sayang nya peluang Prabowo sangat kecil untuk menang pilpres andai ikut jg.",iran penting kuat militer pamer bangun bandara kereta cepat belum dekat sayang peluang menang andai,"iran is important, military strong, showing off, building airports, fast trains are not yet close, it's a shame to have a chance to win",0.3466666666666667,Positif
2022-10-23,https://twitter.com/Soekarno_muda22/status/1584174175354163201,Soekarno_muda22,@Dahnilanzar Bang dahnil coba sampaikan kpd elit-elit @Gerindra  dan pak @prabowo  sdhlah jadilah org yg akan dikenang  bangsa  dgn berhenti ikut capres.. karna semakin sulit uat dia utk menang. Alangkah baiknya berikan pada kader yg lebih berpeluang.. yaitu @sandiuno ...,dahnil elit elit sdhlah kenang bangsa henti sulit menang alangkah baik ikan kader peluang,dahnil elite elite already remembers that the nation stops having a hard time winning how good the opportunity cadre fish are,0.30277777777777776,Positif
2022-10-23,https://twitter.com/ainunnajib/status/1584168460002598913,ainunnajib,@makneru @prabowo @Giring_Ganesha @pandji @puanmaharani_ri @jokowi saya kok curiganya itu daftar nama yang “ga bakalan jadi Presiden” 🙈,curiga daftar engak,suspicious list or not,0.0,Netral
2022-10-23,https://twitter.com/makneru/status/1584166208210755586,makneru,@ainunnajib @prabowo @Giring_Ganesha @pandji @puanmaharani_ri @jokowi Saya lebih penasaran kenapa @pandji disebut? Apakah mau menyalonkan diri jadi presiden atau anggota Dewan?,penasaran salon angota dewan,I'm curious about council member salons,-0.1,Negatif
2022-10-23,https://twitter.com/priamasakuno/status/1584078762219823105,priamasakuno,@jabukkus1 @Hasan948551491 @azwarsiregar @prabowo Blm tentu jg loh 2024 punya presiden baru. Ya mmng konstitusi mensuratkan itu. Tp masa depan dan politik itu sulit diprediksi.,belum baru konstitusi surat politik sulit prediksi,yet the new constitution of political letters is difficult to predict,-0.12121212121212122,Negatif
2022-10-23,https://twitter.com/jimmyhallim/status/1584064834143854595,jimmyhallim,"Dukung pak @prabowo presiden dan pak @ganjarpranowo sebagai wakil presiden..  Sy yakin indonesia akan makin di berkibar.  Pak ganjar, stlh prabowo selesai, bru pak ganjar yg presiden. Sprt Joe biden pak.  Yg jelas, 20 tahun kedepan, Indonesia d pimpin oleh orng baik @kompascom",dukung yakin kibar baru joe biden jelas depan pimpin baik,"support joe biden's new flag, clearly ahead, lead well",0.1181818181818182,Positif
2022-10-23,https://twitter.com/HusniTamrin34/status/1584060418435125248,HusniTamrin34,"Sudah lah pak Didu, gak usah mikir presiden, cukup komisaris saja. 😁
Pak @prabowo saja sdh jadi menteri nya pak @jokowi. https://t.co/n6Jv69YaZT",didu engak perlu mikir komisaris menteri,Didu doesn't need to think about the commissioner minister,0.0,Netral
2022-10-23,https://twitter.com/RobiSuwarga/status/1584055168643248128,RobiSuwarga,@Kemhan_RI @prabowo @SecDef Waaahhh... Keren tuh kalo jadi Presiden,keren,cool,0.35,Positif
2022-10-23,https://twitter.com/SlametM32T/status/1584050932475494400,SlametM32T,"@Fraksi_Gerindra @prabowo @SecDef Bukan sekedar mentri tapi auranya melebihi presiden, mantap Prabowo..",dar tri aura lebih,dar tri aura more,0.5,Positif
2022-10-23,https://twitter.com/Yattie2022/status/1584030119186010112,Yattie2022,"@Kremata_Channel @Pindo75 @MuhAnsor4 @angedespoir5 @NasDem @jokowi @prabowo @RajagukgukDjrg Hak murni Partai yupz betul 💯%.. 

Tp sbnrnyaa y tidak perlu sensi jg toh..Mmg ada yg mngatakan scr langsung bhwa mngusung wan Abud sebagai capres NasDem itu adlah pilihan yg sembrono?? 🙄",murni partai yupz betul sbnrnya perlu sensi mngatakan langsung mngusung abud nasdem pilih sembrono,"pure party, yupz, it's true, you really need to be sensitive, to say directly, to support abud nasdem, choose recklessly",0.19285714285714284,Positif
2022-10-23,https://twitter.com/Kremata_Channel/status/1584026684109438976,Kremata_Channel,"@Yattie2022 @Pindo75 @MuhAnsor4 @angedespoir5 @NasDem @jokowi @prabowo @RajagukgukDjrg Yang pasti itu hak murni partai Nasdem. Tentu ibu juga akan keberatan, kalau ada partai yg mengusung capres yg ibu sukai, dikatakan sembrono.",pasti murni partai nasdem berat partai usung suka sembrono,"definitely a pure Nasdem party, a heavy stretcher party likes to be reckless",0.007142857142857131,Positif
2022-10-23,https://twitter.com/JeeCo9/status/1584006548921061376,JeeCo9,"Monggo Pak @prabowo mencalonkan diri jadi capres, mari lanjutkan perbaikan yang sudah berjalan selama 2 periode ini dengan tidak hanya merubah istilah, tapi hasil nyata yang dirasakan seluruh lapisan masyarakat. https://t.co/cdpgaZQJjR",mongo calon lanjut baik jalan periode rubah istilah hasil nyata rasa lapis masyarakat,mongo candidate continued good way of the term change term real results sense layers of society,0.44999999999999996,Positif
2022-10-23,https://twitter.com/budak_sangsara/status/1583976220361826304,budak_sangsara,@Relawananies @Gerindra  juga yakin @prabowo akan menang capres 2024 🤗,yakin menang,sure win,0.65,Positif
2022-10-22,https://twitter.com/SomadSomplak/status/1583962401879515137,SomadSomplak,@HelmiFelis_ @prabowo Cieee yg punya capres 3% lagi halu. Berharap Gerindra ikut dukung si anis..,cie halu harap gerindra dukung,cie halu hope gerindra support,0.0,Netral
2022-10-22,https://twitter.com/Aurelpermataaa/status/1583957273579118593,Aurelpermataaa,"Proposal yang diberikan kepada Presiden, kata dia, Prabowo sudah memuat proyeksi persenjataan sampai 25 tahun mendatang. https://t.co/UXCNefJAkj @prabowo #MendingPrabowo #dekade08",proposal muat proyeksi persenjatan,Proposal contains weapons projections,0.0,Netral
2022-10-22,https://twitter.com/LadikiL/status/1583935445037379585,LadikiL,@prabowo ass.. wbt pk menhan yg sy cintai kami sekeluarga yg tinggal di papua dari dulu sangat mengharapkan bpa menjadi presiden kami slalu berdoa semoga Allah subahanahuwataalah menlidungi bapa dn diberikan kesehatan agar harapan kami menjadikan bapak Presiden bsa terlaksana amin ya rob,wbt menhan cinta keluarga tingal papua harap bpa doa moga subahanahuwatalah menlidungi sehat harap jadi bisa laksana rob,wbt menhan love family living in papua hope bpa pray that subahanahuwatalah protects health hope it can be like a flood,0.5,Positif
2022-10-22,https://twitter.com/ArmaZulfikar/status/1583836510327304192,ArmaZulfikar,"@belokanannn @satrio_tone @diwahono @azwarsiregar @prabowo Paradoks.UAS di cekal ke Singapura ulah dubes RI dari partai Nasdem pendukung UAS marah, ajaib Nasdem ""mencalonkan"" Anies jadi Capres pendukung UAS bersuka cita kepada Nasdem.",paradoks cegah tangkal singapura ulah dubes partai nasdem dukung marah ajaib nasdem calon dukung suka cita nasdem,"the paradox of preventing Singapore's actions by the ambassador of the nasdem party supports the magical anger, nasdem candidate, supports the joy of nasdem",0.20000000000000004,Positif
2022-10-22,https://twitter.com/javarabica/status/1583828946831151108,javarabica,"Once upon a time, alkisah ada sebuah gerakan moral yg berjanji tidak akan mendirikan partai politik. Tapi janji itu dilanggar.

Lalu ada seorang pengkhianat sahabat yg katanya tidak menjadi capres kalo @prabowo nyapres. Tapi itu juga dilanggar.

Kedua pengibul itu kini berkomplot https://t.co/MLXVW1XJVH",upon time alkisah gera moral janji diri partai politik janji dilangar khianat sahabat dilangar ibul komplot,"upon time, once upon a time, the moral promise of a political party's promise was broken, the betrayal of a friend was broken by a conspiracy mother",-0.2,Negatif
2022-10-22,https://twitter.com/BatuKepla/status/1583805632838533122,BatuKepla,"@Allyriva19 @lamannungke @_SEKNAS_RI @SutayaLili @Budi_Dharma88 @AwYesaya @tuiterimud @kapten11 @EAbadi7 @SomarwaneSefnat @Nengnengpondasi @RealYany @wulandari_erian @AXkasa @kevynsaverio @mikuroQ @herry_wl @1ndonesiaku_ @aan_muba @aniesbaswedan @NasDem @PDemokrat @PKSejahtera @BismaPancasona @KetutBudiarsa4 @BoniCekrik @Lembayung071 @bumbelbi1999 @BaskoroKata @PDI_Perjuangan @fajarzalukhu @ZainalAndy3 @zakvindo @KPK_RI @ganjarpranowo @AgusYudhoyono @psi_id @Gerindra @PartaiGolkar @Official_PAN @DPP_PKB @DPP_PPP @prabowo @cakimiNOW @ridwankamil @KhofifahIP @airlangga_hrt @yennywahid @PartaiPerindo Aduhhh.. Logika berpikir lu seperti  anak gue yg SD. Track record,  elektabilitas,  kinerja3 dari calon presiden. Kok pertanyaan bodoh3 seperti  ini  sih.  😂😂😂",aduh logika pikir track record elektabilitas kerja pertanyan bodoh,"oh, logic, thought, track record, electability, stupid question",-0.7999999999999999,Negatif
2022-10-22,https://twitter.com/lightmotive/status/1583794939292704769,lightmotive,"@Michaelnur77 @prabowo @Gerindra @susipudjiastuti Percuma berani lawan oligarki klo posisinya jadi wakil.
Capres itu harga mati klo mau lawan oligarki",percuma berani lawan oligarki posisi harga lawan oligarki,it's useless to dare to fight against the oligarchic price position oligarchy,-0.5,Negatif
2022-10-22,https://twitter.com/MedhyC59/status/1583772169037041666,MedhyC59,"@prabowo Betul sekali Mr. Presiden, seruan jihad itu berasal dari pesantren.",betul seru jihad asal pesantren,really exciting jihad originating from the pesantren,0.3,Positif
2022-10-22,https://twitter.com/koko_yuliarta/status/1583754732924940289,koko_yuliarta,"@sobat_anies @prabowo Utak atik kalkulator....
Ternyata presiden dan wakil presiden 2024 adalah...
ANIES - SUSI 😁😁😁",utak atik kalkulator sus,tweaking the calculator sus,0.0,Netral
2022-10-22,https://twitter.com/yarachantique/status/1583734100053356544,yarachantique,"Voxpol : @erickthohir Cawapres Potensial @ganjarpranowo atau @prabowo

Salah 1 potensi yg dimiliki  @erickthohir adlh elektabilitas.

Dgn elektabilitas yg dimiliki, Eks Presiden Inter Milan ini bisa bersaing dlm peta perpolitikan nasional dng para tokoh lama.

#BangkitBersamaET https://t.co/TScWm8JtGS",voxpol potensial salah potensi milik elektabilitas elektabilitas milik mil bisa saing peta politik nasional tokoh,voxpol potential wrong potential property electability electability property mile can compete national political map figures,-0.125,Negatif
2022-10-22,https://twitter.com/DalimaMayasari/status/1583717166821830656,DalimaMayasari,Ketua Umum Prabowo Subianto Presiden 2024 adalah harga mati. https://t.co/WkCaqvdMSa @prabowo #MendingPrabowo #dekade08,ketua harga,chief price,0.0,Netral
2022-10-22,https://twitter.com/paradigmadidik/status/1583707729939791873,paradigmadidik,"@kayana_putri @HelmiFelis_ @prabowo Si Felis brmimpi sampe ke dlm twit. Dia sadar, capres dukungan dia (yg satu ras dg dia) itu trhalang janji utk tdk brhadapan dg @prabowo di Pilpres. Felis sadar bhw nafsu akan bikin @aniesbaswedan lupakan janjinya.",felis brmimpi twit sadar dukung satu trhalang janji hadap felis sadar nafsu lupa janji,"Felis dreamed of a conscious tweet, supporting one obstacle to a promise to Felis, conscious of lust, forgetting an appointment",0.15,Positif
2022-10-22,https://twitter.com/jabukkus1/status/1583707642404704256,jabukkus1,"@Hasan948551491 @azwarsiregar @prabowo Ya sudahlah, gak usah diributin. Yg jelas 2024 kita punya presiden baru.",engak perlu diributin jelas baru,"No need to make a fuss, obviously new",0.13636363636363635,Positif
2022-10-22,https://twitter.com/satrio_tone/status/1583700832905666561,satrio_tone,"@diwahono @azwarsiregar @prabowo Berarti beliau benar2 memegang amanah. Kalau mau lain2nya semua urusan negara, ya pilihlah sebagai presiden. Kalo soal hukum yg timpang, tanya sama @mohmahfudmd. Ngerti ?",benar benar pegang amanah urus negara pilih hukum timpang erti,really hold the mandate to run the country choose the law of lameness,0.2,Positif
2022-10-22,https://twitter.com/arwanacanada/status/1583696245079478272,arwanacanada,Saya yakin @prabowo Presiden NKRI di 2024.. Aamin,yakin,convinced,0.0,Netral
2022-10-22,https://twitter.com/mtebuana/status/1583679062081359874,mtebuana,"@sobat_anies @prabowo Inilah ciri khas kalian.. kalian ga milih, milah dan mikir dulu sebelum mengidolakan seseorang. Kalian cuma mau menang sendiri! Kalau kamu pinter dan lebih jago dari pak prabowo, kenapa g maju jadi calon presiden? Apa Karena kalian hanya bisa Nyampah?",ciri khas engak pilih mi mikir idola menang pintar jago engak bisa sampah,the characteristic of not choosing mi thinking idol wins smart good can't trash,0.2869047619047619,Positif
2022-10-22,https://twitter.com/parman__s/status/1583678914924548097,parman__s,"@prabowo @RosanRoeslani @IndonesiainDC Pak prabowo, saya dari dulu mendukung mu setiap pemilu pak, tapi kali ini bapak sebaiknya dukung pak Anies Baswedan aja jadi presiden pak.
Bapak pasti lebih terhormat",dukung pilih dukung pasti hormat,support vote support definitely respect,0.0,Netral
2022-10-22,https://twitter.com/HisyamMochtar/status/1583674033991987200,HisyamMochtar,"@HelmiFelis_ @prabowo Belajarlah pada mak banteng...
Dia lebih terhormat karena presiden aja cuma petugas partainya...",bajar banteng hormat tugas partai,Bajar banteng respect party duties,0.0,Netral
2022-10-22,https://twitter.com/AryoKuncoro47/status/1583667590106267648,AryoKuncoro47,"@sobat_anies @prabowo Mau Prabowo mau anies mau siapapun yg jadi calon presiden, haram dipilih",haram pilih,illicit choice,0.0,Netral
2022-10-22,https://twitter.com/NenkMonica/status/1583629676542451712,NenkMonica,"Tes Ombak 
Tentukan Pilihan Anda 
Calon Presiden yg akan anda pilih pada Pilpres 2024 ? 
@prabowo 👉 LIKE
@aniesbaswedan  👉 RETWEET https://t.co/kKA6bE3vNN",tes ombak tentu pilih pilih like retwet,"wave test, of course, choose to like retweet",0.0,Netral
